frame_id,elapsed_page_h2d_ms,bw_page_h2d_MBps,elapsed_pin_h2d_ms,bw_pin_h2d_MBps,elapsed_kernels_ms,elapsed_page_d2h_ms,bw_page_d2h_MBps,elapsed_pin_d2h_ms,bw_pin_d2h_MBps
2854,0.227,969.291,0.148,1483.997,0.956,0.317,693.231,0.146,1510.107
2855,0.250,880.428,0.149,1477.610,0.918,0.284,773.336,0.149,1476.339
2856,0.247,888.172,0.148,1483.677,1.020,0.368,597.655,0.148,1486.246
2857,0.219,1003.868,0.148,1483.356,0.991,0.254,863.705,0.148,1488.824
2858,0.251,875.488,0.148,1483.036,0.941,0.268,821.346,0.148,1488.178
2859,0.275,799.261,0.146,1504.482,0.948,0.279,787.799,0.145,1510.439
2860,0.249,881.106,0.148,1483.997,0.974,0.343,640.408,0.148,1483.997
2861,0.265,828.482,0.148,1482.075,0.939,0.237,927.273,0.147,1494.007
2862,0.247,889.322,0.147,1491.735,0.949,0.310,709.125,0.145,1511.769
2863,0.266,827.184,0.150,1460.637,0.947,0.383,573.064,0.150,1465.938
2864,0.267,823.217,0.148,1480.478,0.980,0.314,699.802,0.149,1471.593
2865,0.251,875.823,0.148,1481.116,0.946,0.296,742.962,0.149,1479.202
2866,0.269,816.075,0.153,1434.396,1.022,0.286,769.351,0.149,1476.975
2867,0.266,827.383,0.148,1482.075,0.915,0.237,925.648,0.150,1467.505
2868,0.268,821.052,0.149,1476.975,0.972,0.345,637.435,0.148,1487.211
2869,0.284,772.814,0.148,1483.677,0.996,0.403,544.568,0.149,1475.388
2870,0.254,865.011,0.148,1479.839,0.980,0.242,908.742,0.148,1484.960
2871,0.249,881.445,0.149,1470.333,1.015,0.332,660.999,0.147,1494.007
2872,0.259,849.388,0.149,1476.657,0.988,0.247,889.668,0.148,1486.889
2873,0.254,864.140,0.148,1482.075,0.943,0.252,871.378,0.148,1484.318
2874,0.227,968.470,0.148,1483.677,0.931,0.249,884.169,0.146,1500.864
2875,0.213,1032.394,0.196,1119.227,1.015,0.599,366.680,0.223,985.710
2876,0.227,969.564,0.204,1075.741,0.987,0.361,607.920,0.207,1061.440
2877,0.269,817.922,0.146,1502.835,0.992,0.366,600.320,0.148,1487.856
2878,0.218,1007.107,0.148,1484.639,0.946,0.234,937.016,0.150,1462.504
2879,0.214,1025.916,0.148,1479.839,0.937,0.241,910.188,0.149,1475.705
2880,0.237,925.773,0.148,1483.036,0.940,0.280,785.097,0.149,1479.202
2881,0.249,880.879,0.148,1480.797,1.014,0.299,735.403,0.147,1489.793
2882,0.250,877.839,0.148,1484.318,0.950,0.383,573.256,0.147,1490.440
2883,0.257,855.633,0.148,1482.075,0.981,0.354,620.725,0.150,1469.703
2884,0.226,972.448,0.151,1451.682,0.927,0.260,844.790,0.146,1501.521
2885,0.267,821.936,0.148,1483.356,0.992,0.291,754.141,0.148,1481.436
2886,0.257,856.487,0.148,1485.924,0.933,0.256,856.914,0.146,1501.521
2887,0.213,1030.380,0.148,1479.839,0.942,0.293,748.714,0.149,1474.438
2888,0.215,1022.250,0.151,1459.706,0.937,0.246,891.979,0.147,1496.938
2889,0.275,799.727,0.153,1437.098,0.910,0.256,858.307,0.146,1500.209
2890,0.246,893.023,0.152,1442.836,0.932,0.238,923.656,0.148,1483.997
2891,0.248,884.625,0.149,1478.565,0.942,0.250,880.428,0.146,1503.164
2892,0.269,817.825,0.149,1476.022,0.942,0.257,855.100,0.146,1501.849
2893,0.215,1020.124,0.153,1439.810,1.041,0.408,538.503,0.213,1032.550
2894,0.217,1012.005,0.149,1479.521,0.973,0.353,622.808,0.153,1433.199
2895,0.253,867.086,0.150,1469.703,0.943,0.224,981.764,0.150,1469.389
2896,0.275,799.820,0.153,1436.797,1.014,0.331,664.067,0.156,1408.504
2897,0.218,1009.179,0.149,1476.339,0.931,0.243,904.791,0.148,1484.639
2898,0.291,755.635,0.149,1476.975,0.989,0.418,525.320,0.149,1477.610
2899,0.278,790.520,0.146,1502.835,0.990,0.316,694.845,0.146,1509.443
2900,0.274,800.846,0.146,1504.152,0.935,0.244,901.583,0.148,1486.246
2901,0.212,1038.641,0.149,1471.909,0.941,0.251,874.485,0.150,1460.637
2902,0.258,852.764,0.148,1481.755,0.938,0.260,843.545,0.146,1500.209
2903,0.216,1015.598,0.148,1480.478,0.930,0.256,859.489,0.155,1421.626
2904,0.249,881.558,0.148,1479.839,0.986,0.247,888.631,0.146,1510.107
2905,0.261,843.338,0.146,1500.209,0.950,0.284,774.645,0.148,1480.797
2906,0.248,884.966,0.148,1483.036,0.996,0.326,674.902,0.148,1487.211
2907,0.246,891.979,0.148,1481.436,0.933,0.284,774.558,0.147,1491.087
2908,0.206,1065.558,0.147,1490.116,0.915,0.338,649.556,0.148,1489.469
2909,0.312,703.314,0.148,1480.797,0.957,0.343,640.826,0.148,1485.924
2910,0.292,751.747,0.151,1458.465,0.951,0.289,761.163,0.147,1497.265
2911,0.262,839.317,0.146,1502.507,0.983,0.389,565.094,0.148,1485.603
2912,0.259,848.444,0.146,1501.193,0.995,0.254,864.575,0.149,1478.883
2913,0.245,898.045,0.152,1449.537,0.923,0.409,537.323,0.150,1463.751
2914,0.238,924.153,0.149,1479.521,0.938,0.250,879.075,0.148,1486.889
2915,0.243,903.719,0.149,1476.657,0.966,0.263,835.742,0.147,1495.308
2916,0.217,1014.547,0.148,1480.478,0.938,0.253,868.622,0.147,1496.286
2917,0.266,827.284,0.148,1485.281,1.012,0.252,871.709,0.148,1480.797
2918,0.287,765.576,0.146,1502.178,1.014,0.319,687.746,0.147,1490.440
2919,0.215,1021.338,0.149,1476.022,0.933,0.253,868.292,0.148,1485.603
2920,0.220,996.727,0.148,1481.116,0.951,0.240,914.552,0.148,1487.856
2921,0.270,813.465,0.148,1482.715,0.989,0.237,926.772,0.150,1467.505
2922,0.215,1023.927,0.148,1484.960,0.944,0.253,868.732,0.148,1484.639
2923,0.213,1030.690,0.148,1482.075,0.911,0.242,909.103,0.146,1507.786
2924,0.256,858.736,0.148,1481.116,0.943,0.246,894.419,0.146,1502.835
2925,0.250,879.638,0.148,1488.501,1.012,0.243,904.195,0.149,1478.883
2926,0.254,864.902,0.148,1480.797,0.985,0.324,678.034,0.146,1507.454
2927,0.258,852.023,0.148,1484.318,1.015,0.298,738.328,0.147,1490.440
2928,0.273,805.260,0.148,1483.356,0.957,0.269,817.338,0.147,1494.983
2929,0.253,870.163,0.148,1483.036,0.994,0.320,686.234,0.150,1467.191
2930,0.226,970.798,0.148,1480.478,1.014,0.329,667.554,0.145,1516.443
2931,0.287,764.979,0.149,1470.963,0.942,0.318,691.347,0.150,1468.446
2932,0.215,1022.859,0.153,1437.700,0.933,0.251,874.596,0.147,1499.553
2933,0.249,883.373,0.148,1485.281,0.986,0.249,882.464,0.145,1510.439
2934,0.257,855.633,0.148,1481.116,1.012,0.225,977.988,0.150,1464.063
2935,0.255,862.403,0.148,1484.960,1.016,0.250,877.390,0.158,1392.225
2936,0.248,884.510,0.146,1501.521,0.982,0.324,678.235,0.156,1408.504
2937,0.249,883.600,0.155,1420.744,0.982,0.384,572.730,0.147,1494.332
2938,0.241,911.033,0.148,1480.158,0.999,0.261,840.447,0.148,1483.356
2939,0.259,848.758,0.148,1480.158,0.952,0.317,692.951,0.148,1486.889
2940,0.240,914.308,0.149,1478.247,0.958,0.305,719.679,0.148,1483.677
2941,0.240,914.187,0.148,1479.839,0.950,0.333,659.159,0.148,1487.533
2942,0.263,836.658,0.146,1503.494,1.016,0.331,664.388,0.147,1491.411
2943,0.253,867.415,0.146,1501.521,0.979,0.298,736.902,0.147,1490.440
2944,0.268,821.248,0.157,1399.318,0.991,0.218,1009.031,0.146,1500.209
2945,0.267,821.543,0.149,1470.648,0.984,0.380,577.984,0.150,1461.570
2946,0.262,837.986,0.149,1475.705,0.990,0.262,837.373,0.147,1491.411
2947,0.269,816.852,0.146,1504.482,0.940,0.314,699.089,0.148,1483.356
2948,0.288,763.364,0.150,1461.570,0.987,0.278,790.338,0.146,1502.507
2949,0.293,748.796,0.151,1459.085,0.940,0.288,762.093,0.148,1485.603
2950,0.241,911.275,0.148,1483.677,1.013,0.307,715.330,0.147,1493.682
2951,0.241,910.670,0.148,1481.755,1.000,0.364,603.432,0.148,1489.147
2952,0.261,840.550,0.148,1483.036,0.923,0.240,916.627,0.148,1488.824
2953,0.241,913.457,0.148,1480.478,0.957,0.290,758.641,0.148,1479.839
2954,0.236,929.784,0.149,1479.521,0.987,0.265,827.982,0.147,1490.116
2955,0.287,764.979,0.146,1503.164,0.936,0.391,562.225,0.148,1481.116
2956,0.212,1036.759,0.148,1479.839,0.930,0.243,904.195,0.148,1480.797
2957,0.256,856.701,0.156,1408.504,0.898,0.259,848.444,0.148,1482.395
2958,0.249,883.714,0.146,1502.507,0.992,0.282,778.245,0.148,1486.889
2959,0.271,812.214,0.150,1464.688,0.991,0.246,891.516,0.149,1479.202
2960,0.281,781.344,0.151,1459.395,0.923,0.268,820.365,0.150,1460.637
2961,0.249,882.578,0.149,1477.292,0.986,0.406,540.751,0.147,1494.332
2962,0.273,806.111,0.148,1481.755,1.015,0.365,602.744,0.149,1472.540
2963,0.224,982.466,0.146,1502.835,0.953,0.304,721.873,0.149,1472.856
2964,0.254,866.102,0.149,1476.022,1.012,0.342,641.965,0.149,1470.018
2965,0.254,865.011,0.146,1502.835,0.916,0.226,970.112,0.150,1467.505
2966,0.221,993.698,0.150,1460.637,0.938,0.265,827.982,0.154,1429.320
2967,0.222,989.403,0.150,1462.815,0.944,0.262,839.317,0.150,1464.063
2968,0.240,915.649,0.151,1455.683,0.921,0.266,826.587,0.146,1504.152
2969,0.217,1013.948,0.148,1480.478,0.919,0.231,952.484,0.149,1479.521
2970,0.267,822.724,0.146,1503.823,0.937,0.255,861.321,0.148,1483.677
2971,0.255,860.458,0.148,1480.797,0.983,0.287,766.773,0.148,1487.533
2972,0.217,1013.649,0.149,1474.754,0.933,0.234,937.784,0.147,1494.983
2973,0.222,988.975,0.149,1475.705,0.938,0.228,962.093,0.150,1466.251
2974,0.251,875.712,0.151,1459.706,0.949,0.242,906.223,0.147,1499.553
2975,0.213,1033.171,0.148,1484.960,1.044,0.249,881.106,0.150,1467.191
2976,0.267,824.403,0.148,1482.395,0.993,0.242,907.781,0.148,1481.116
2977,0.250,880.541,0.148,1481.436,0.973,0.278,790.065,0.149,1478.883
2978,0.257,853.400,0.148,1485.924,0.958,0.284,774.820,0.149,1473.805
2979,0.237,927.022,0.149,1475.705,0.983,0.689,318.969,0.148,1480.797
2980,0.241,910.308,0.149,1472.856,0.958,0.249,883.941,0.148,1480.158
2981,0.244,898.868,0.146,1504.812,0.922,0.377,582.644,0.148,1484.960
2982,0.256,857.449,0.149,1476.022,0.927,0.262,837.168,0.149,1478.247
2983,0.291,755.469,0.148,1485.603,1.030,0.347,632.911,0.148,1479.839
2984,0.252,873.595,0.148,1481.116,1.017,0.258,852.552,0.150,1468.446
2985,0.286,767.030,0.148,1483.036,0.972,0.351,626.273,0.148,1486.246
2986,0.272,806.490,0.148,1483.036,0.985,0.254,866.539,0.149,1472.540
2987,0.264,831.491,0.148,1480.797,0.999,0.254,863.596,0.150,1461.881
2988,0.247,888.862,0.148,1479.839,0.948,0.260,845.935,0.148,1488.501
2989,0.244,899.929,0.148,1481.436,0.990,0.327,672.062,0.148,1487.211
2990,0.299,734.223,0.148,1480.158,0.997,0.270,813.850,0.146,1503.164
2991,0.281,782.859,0.155,1420.744,1.023,0.353,622.525,0.150,1464.688
2992,0.232,947.751,0.148,1481.116,0.920,0.283,777.364,0.147,1495.634
2993,0.262,837.883,0.154,1425.759,0.946,0.388,566.820,0.150,1469.703
2994,0.258,851.389,0.148,1483.036,0.994,0.314,699.374,0.148,1487.211
2995,0.253,867.086,0.155,1414.889,0.950,0.388,566.960,0.148,1488.501
2996,0.268,820.757,0.148,1485.281,0.952,0.317,693.581,0.146,1504.152
2997,0.252,871.820,0.155,1419.276,0.951,0.377,582.594,0.147,1490.763
2998,0.300,731.564,0.148,1482.715,0.963,0.351,625.873,0.150,1468.132
2999,0.272,806.869,0.148,1481.436,0.993,0.393,558.703,0.147,1490.763
3000,0.267,823.217,0.148,1483.677,0.969,0.362,606.792,0.149,1473.488
3001,0.286,767.373,0.156,1408.215,0.998,0.250,878.513,0.147,1493.032
3002,0.262,838.702,0.149,1478.247,1.000,0.237,927.398,0.148,1486.568
3003,0.290,757.636,0.152,1442.836,1.015,0.369,596.150,0.148,1488.501
3004,0.272,808.865,0.146,1501.193,1.041,0.288,764.043,0.149,1473.488
3005,0.273,803.470,0.148,1484.960,1.040,0.351,625.588,0.155,1418.689
3006,0.295,743.928,0.146,1502.507,0.988,0.335,655.134,0.148,1488.178
3007,0.279,786.536,0.150,1467.818,1.025,0.318,689.888,0.149,1479.521
3008,0.215,1020.731,0.150,1463.439,0.998,0.375,585.625,0.148,1488.178
3009,0.218,1009.476,0.148,1479.839,0.930,0.250,880.315,0.150,1465.000
3010,0.249,883.373,0.151,1456.918,0.947,0.226,973.137,0.149,1479.202
3011,0.251,874.151,0.148,1485.924,0.914,0.238,922.911,0.147,1493.357
3012,0.221,993.842,0.148,1484.960,0.938,0.335,656.073,0.149,1476.975
3013,0.254,865.120,0.149,1473.488,0.937,0.257,856.273,0.146,1502.178
3014,0.255,862.403,0.149,1471.593,0.989,0.353,622.638,0.147,1490.440
3015,0.227,966.154,0.148,1487.533,0.987,0.253,869.062,0.148,1483.036
3016,0.222,991.260,0.148,1481.436,0.962,0.263,836.862,0.148,1484.960
3017,0.214,1027.605,0.149,1479.521,0.926,0.246,891.863,0.148,1485.603
3018,0.281,783.037,0.148,1482.715,0.921,0.245,898.280,0.148,1484.960
3019,0.263,834.016,0.149,1479.521,0.988,0.276,796.111,0.148,1480.158
3020,0.224,982.044,0.163,1350.601,0.974,0.327,671.339,0.148,1487.856
3021,0.218,1007.698,0.148,1482.715,0.912,0.239,919.697,0.148,1489.469
3022,0.242,907.901,0.148,1480.158,0.962,0.310,709.418,0.148,1488.824
3023,0.259,847.292,0.149,1477.928,0.919,0.361,608.081,0.147,1490.763
3024,0.226,973.827,0.148,1482.395,0.942,0.309,710.666,0.147,1493.032
3025,0.223,983.733,0.148,1479.839,0.945,0.325,676.965,0.148,1489.469
3026,0.258,850.862,0.158,1393.073,0.946,0.303,724.998,0.147,1490.440
3027,0.227,966.426,0.148,1480.797,0.939,0.265,829.382,0.147,1491.411
3028,0.244,902.175,0.148,1483.036,0.942,0.363,604.708,0.147,1491.411
3029,0.218,1009.921,0.148,1484.318,0.976,0.319,688.919,0.149,1472.540
3030,0.231,952.352,0.149,1478.883,0.957,0.369,595.220,0.148,1486.246
3031,0.224,980.362,0.151,1459.085,0.944,0.240,915.772,0.146,1509.775
3032,0.247,890.014,0.146,1503.494,0.985,0.343,639.990,0.149,1478.883
3033,0.286,768.834,0.146,1505.141,1.052,0.353,623.034,0.149,1476.022
3034,0.248,886.910,0.148,1482.075,0.991,0.392,560.344,0.149,1471.593
3035,0.267,823.810,0.148,1489.469,1.016,0.429,512.766,0.148,1483.997
3036,0.218,1006.959,0.148,1486.889,0.930,0.420,523.478,0.155,1420.156
3037,0.235,935.612,0.146,1503.494,0.987,0.412,533.151,0.149,1478.883
3038,0.219,1001.671,0.148,1480.158,0.910,0.250,878.063,0.146,1509.775
3039,0.217,1011.111,0.147,1492.383,0.934,0.250,878.850,0.149,1476.975
3040,0.277,792.985,0.154,1426.055,0.951,0.381,576.045,0.151,1451.989
3041,0.215,1020.731,0.149,1475.071,0.933,0.279,787.437,0.150,1467.818
3042,0.278,789.157,0.149,1476.657,0.913,0.416,528.514,0.148,1489.147
3043,0.296,742.319,0.162,1354.330,0.939,0.276,796.757,0.148,1482.715
3044,0.347,633.437,0.153,1439.508,0.918,0.306,717.273,0.151,1455.683
3045,0.224,981.904,0.149,1474.438,0.912,0.246,894.070,0.148,1482.075
3046,0.226,971.760,0.148,1481.755,0.935,0.243,904.195,0.146,1509.111
3047,0.230,953.807,0.148,1484.960,0.989,0.338,649.494,0.146,1508.779
3048,0.219,1002.988,0.148,1482.395,0.981,0.430,510.783,0.148,1485.924
3049,0.257,853.506,0.149,1476.339,1.014,0.413,532.407,0.208,1058.005
3050,0.217,1012.154,0.146,1501.193,1.015,0.366,599.586,0.208,1055.403
3051,0.269,816.269,0.150,1467.505,0.986,0.381,576.529,0.150,1465.625
3052,0.250,880.089,0.148,1483.036,0.997,0.428,513.226,0.147,1491.735
3053,0.265,828.282,0.148,1480.158,1.026,0.297,740.958,0.147,1494.332
3054,0.274,802.906,0.154,1425.463,1.024,0.382,575.128,0.146,1500.864
3055,0.255,860.135,0.148,1483.356,0.973,0.270,813.465,0.145,1510.439
3056,0.230,954.868,0.148,1481.755,0.950,0.332,662.146,0.150,1467.818
3057,0.243,904.671,0.148,1485.281,0.906,0.317,694.142,0.150,1468.760
3058,0.219,1004.455,0.148,1488.501,0.936,0.258,852.235,0.148,1484.960
3059,0.269,816.852,0.148,1482.075,0.981,0.303,724.004,0.148,1480.158
3060,0.270,814.043,0.148,1482.075,1.038,0.375,585.975,0.147,1493.682
3061,0.260,844.271,0.148,1483.356,1.017,0.387,568.180,0.148,1488.178
3062,0.251,874.708,0.149,1477.610,0.936,0.312,705.120,0.147,1491.411
3063,0.220,997.017,0.148,1481.755,0.922,0.234,940.610,0.151,1459.395
3064,0.237,929.029,0.148,1482.395,0.953,0.261,841.168,0.148,1480.478
3065,0.269,816.463,0.148,1481.116,0.979,0.236,929.281,0.148,1480.478
3066,0.261,842.510,0.148,1481.436,0.995,0.260,844.479,0.145,1514.103
3067,0.275,798.982,0.148,1485.281,1.036,0.380,578.666,0.148,1487.533
3068,0.256,857.771,0.148,1480.478,0.976,0.234,937.400,0.147,1497.591
3069,0.256,857.556,0.148,1481.436,0.979,0.347,633.086,0.148,1485.924
3070,0.291,756.301,0.148,1482.715,1.022,0.297,739.203,0.147,1493.032
3071,0.252,871.820,0.148,1482.075,0.940,0.253,869.942,0.148,1487.856
3072,0.254,865.883,0.148,1480.478,0.995,0.302,728.150,0.147,1489.793
3073,0.258,852.235,0.153,1440.112,1.048,0.316,695.267,0.148,1489.469
3074,0.219,1001.525,0.148,1482.075,0.933,0.265,828.681,0.152,1448.925
3075,0.261,842.303,0.148,1482.395,1.009,0.300,733.047,0.148,1485.603
3076,0.208,1057.354,0.148,1483.997,1.039,0.333,658.969,0.147,1494.983
3077,0.249,882.691,0.146,1503.494,1.046,0.292,751.664,0.147,1492.059
3078,0.266,825.990,0.148,1483.677,1.020,0.366,600.635,0.147,1491.735
3079,0.231,952.352,0.151,1459.395,0.983,0.253,867.744,0.148,1487.211
3080,0.265,829.282,0.148,1484.639,1.016,0.300,732.813,0.149,1477.928
3081,0.271,810.106,0.148,1482.715,1.039,0.328,669.180,0.147,1492.059
3082,0.286,767.202,0.148,1486.568,1.001,0.357,615.550,0.148,1483.036
3083,0.259,847.606,0.148,1480.797,0.987,0.338,650.417,0.149,1476.657
3084,0.215,1021.946,0.148,1480.797,0.933,0.265,829.783,0.146,1502.178
3085,0.377,582.693,0.148,1485.603,0.977,0.341,644.435,0.150,1467.818
3086,0.253,869.722,0.148,1481.436,0.984,0.294,746.597,0.148,1485.603
3087,0.226,972.448,0.149,1477.610,0.947,0.262,839.112,0.151,1458.775
3088,0.221,994.418,0.150,1465.625,0.941,0.297,740.239,0.149,1473.805
3089,0.265,828.082,0.148,1480.797,1.002,0.253,867.853,0.148,1481.116
3090,0.264,831.290,0.148,1483.356,0.999,0.392,559.933,0.147,1492.708
3091,0.265,827.882,0.151,1459.085,0.917,0.440,499.052,0.148,1484.960
3092,0.223,984.438,0.149,1472.540,0.938,0.248,887.712,0.148,1483.036
3093,0.241,910.670,0.148,1481.755,0.934,0.322,681.399,0.148,1489.147
3094,0.223,987.411,0.148,1481.755,0.932,0.250,878.625,0.148,1487.533
3095,0.235,935.612,0.149,1474.754,0.925,0.318,690.651,0.148,1488.178
3096,0.229,959.404,0.148,1485.603,0.929,0.252,873.261,0.146,1503.494
3097,0.263,835.335,0.151,1458.775,0.990,0.389,564.304,0.147,1491.411
3098,0.229,961.015,0.151,1450.455,0.938,0.277,793.168,0.150,1462.192
3099,0.222,991.832,0.149,1479.521,0.938,0.302,727.071,0.146,1501.849
3100,0.242,908.261,0.149,1471.909,0.945,0.307,715.554,0.149,1478.247
3101,0.225,978.406,0.148,1481.436,0.993,0.329,668.008,0.149,1470.648
3102,0.222,989.973,0.149,1477.928,0.947,0.250,877.839,0.149,1476.022
3103,0.230,957.398,0.150,1461.259,0.917,0.250,879.751,0.149,1476.975
3104,0.226,972.310,0.151,1456.609,0.944,0.316,694.564,0.150,1468.132
3105,0.225,978.128,0.152,1448.619,0.914,0.281,781.789,0.151,1452.911
3106,0.222,989.403,0.156,1412.560,0.978,0.236,930.036,0.149,1479.521
3107,0.242,909.585,0.148,1481.755,0.932,0.306,718.399,0.150,1468.446
3108,0.233,942.676,0.148,1480.158,0.992,0.276,795.742,0.148,1489.469
3109,0.254,864.684,0.149,1470.648,0.982,0.293,750.104,0.148,1488.178
3110,0.219,1004.014,0.149,1479.202,0.940,0.255,861.754,0.146,1508.117
3111,0.244,899.457,0.148,1483.677,1.005,0.345,637.435,0.149,1477.292
3112,0.225,975.072,0.148,1480.478,0.927,0.299,735.560,0.155,1420.744
3113,0.254,865.993,0.148,1482.075,1.016,0.348,632.037,0.147,1494.657
3114,0.223,985.144,0.155,1420.156,0.984,0.253,869.612,0.149,1478.247
3115,0.257,854.249,0.148,1486.246,0.943,0.306,718.324,0.148,1483.356
3116,0.230,956.731,0.148,1488.824,0.984,0.386,569.878,0.149,1477.292
3117,0.253,867.196,0.153,1437.700,1.015,0.263,835.233,0.147,1493.682
3118,0.240,915.772,0.148,1479.839,0.991,0.244,899.221,0.147,1498.245
3119,0.219,1001.233,0.149,1479.202,0.931,0.226,970.798,0.159,1384.087
3120,0.234,939.067,0.148,1481.755,0.989,0.252,870.935,0.146,1502.835
3121,0.250,878.176,0.149,1475.705,0.935,0.240,915.527,0.146,1506.793
3122,0.242,909.705,0.148,1479.839,1.037,0.367,598.019,0.149,1471.593
3123,0.238,921.796,0.149,1476.339,0.944,0.237,928.025,0.148,1484.318
3124,0.278,791.705,0.150,1461.570,0.921,0.267,823.119,0.147,1495.634
3125,0.227,966.426,0.148,1482.075,0.952,0.286,768.576,0.149,1472.540
3126,0.249,881.332,0.148,1481.436,0.949,0.243,904.076,0.148,1482.075
3127,0.227,966.154,0.148,1481.755,0.937,0.238,922.043,0.148,1486.889
3128,0.245,895.936,0.244,898.868,1.191,0.343,639.871,0.152,1448.008
3129,0.226,971.897,0.157,1403.609,1.009,0.381,577.256,0.235,935.484
3130,0.215,1023.012,0.149,1477.928,0.937,0.256,857.985,0.149,1470.963
3131,0.228,964.525,0.148,1482.715,0.936,0.249,880.879,0.146,1502.835
3132,0.254,864.466,0.148,1482.075,0.986,0.358,613.899,0.149,1472.224
3133,0.218,1007.994,0.148,1480.158,0.938,0.281,783.305,0.147,1491.411
3134,0.237,925.398,0.151,1454.449,0.942,0.235,936.122,0.146,1501.521
3135,0.252,870.494,0.155,1420.450,0.985,0.414,530.146,0.148,1482.715
3136,0.235,936.761,0.148,1482.715,0.985,0.398,552.099,0.147,1491.411
3137,0.262,838.805,0.146,1504.482,0.959,0.265,828.382,0.149,1476.975
3138,0.230,954.204,0.148,1484.639,0.982,0.452,486.534,0.147,1489.793
3139,0.265,827.882,0.158,1394.204,0.998,0.322,682.008,0.147,1495.634
3140,0.243,902.531,0.146,1502.178,0.930,0.371,591.579,0.150,1466.878
3141,0.221,993.267,0.149,1479.202,0.974,0.359,612.366,0.147,1491.735
3142,0.253,868.402,0.149,1475.071,0.947,0.303,725.688,0.150,1463.751
3143,0.247,890.129,0.149,1477.292,0.986,0.315,697.598,0.147,1491.411
3144,0.233,943.583,0.148,1483.677,0.977,0.268,819.875,0.149,1472.224
3145,0.218,1008.586,0.148,1482.075,0.937,0.233,944.362,0.148,1482.395
3146,0.228,961.823,0.148,1483.036,0.917,0.304,723.623,0.148,1486.246
3147,0.220,998.612,0.148,1483.036,0.935,0.246,895.002,0.151,1457.537
3148,0.250,878.962,0.149,1478.883,0.985,0.345,636.018,0.150,1469.389
3149,0.214,1028.991,0.148,1480.158,0.935,0.249,881.332,0.145,1510.439
3150,0.222,989.118,0.148,1482.715,0.988,0.251,875.600,0.147,1489.793
3151,0.217,1010.962,0.148,1480.478,0.976,0.393,559.249,0.149,1478.247
3152,0.222,990.116,0.148,1482.395,0.941,0.257,855.526,0.152,1444.961
3153,0.218,1007.994,0.149,1476.657,0.918,0.226,972.999,0.148,1486.889
3154,0.232,945.793,0.148,1481.436,0.982,0.305,719.603,0.147,1492.059
3155,0.251,876.494,0.148,1480.478,0.978,0.591,372.045,0.149,1471.278
3156,0.219,1005.485,0.147,1499.553,0.990,0.243,904.433,0.145,1511.769
3157,0.232,946.445,0.148,1482.715,0.916,0.306,717.948,0.261,840.447
3158,0.228,963.713,0.152,1444.353,1.016,0.403,545.650,0.151,1454.141
3159,0.259,846.874,0.148,1481.755,0.992,0.237,927.774,0.148,1485.924
3160,0.226,971.347,0.148,1480.478,0.988,0.358,612.967,0.148,1485.603
3161,0.242,906.343,0.148,1484.960,0.981,0.358,612.912,0.149,1470.963
3162,0.231,952.484,0.148,1483.356,0.997,0.326,673.644,0.149,1475.071
3163,0.224,980.222,0.148,1485.924,0.995,0.423,519.792,0.149,1472.540
3164,0.254,866.320,0.146,1500.537,1.027,0.336,653.139,0.148,1486.246
3165,0.278,789.702,0.148,1482.395,0.972,0.309,710.666,0.149,1474.754
3166,0.227,966.698,0.148,1480.158,0.924,0.338,650.602,0.148,1484.318
3167,0.266,824.898,0.148,1485.281,1.036,0.397,552.855,0.150,1464.688
3168,0.264,830.787,0.148,1485.603,0.974,0.268,818.897,0.148,1485.281
3169,0.243,902.412,0.149,1474.754,0.941,0.263,835.844,0.148,1485.281
3170,0.252,873.595,0.149,1478.883,0.944,0.336,654.073,0.148,1488.501
3171,0.252,870.383,0.153,1440.414,0.983,0.294,746.678,0.148,1480.797
3172,0.226,973.689,0.153,1432.003,1.016,0.438,501.421,0.150,1461.259
3173,0.225,976.320,0.149,1477.610,0.973,0.237,926.022,0.148,1487.211
3174,0.229,959.806,0.146,1502.835,0.981,0.394,557.795,0.146,1508.117
3175,0.225,977.014,0.146,1503.823,0.974,0.311,706.207,0.148,1485.281
3176,0.225,978.128,0.148,1480.158,0.935,0.250,877.166,0.148,1486.246
3177,0.227,968.880,0.148,1480.158,0.937,0.249,882.238,0.148,1488.178
3178,0.261,841.787,0.148,1484.960,0.988,0.327,672.852,0.148,1486.246
3179,0.229,960.209,0.148,1480.158,0.937,0.246,893.023,0.147,1494.007
3180,0.214,1026.683,0.197,1116.860,0.976,0.323,679.914,0.199,1101.453
3181,0.252,871.046,0.148,1482.395,0.939,0.394,557.659,0.147,1491.411
3182,0.229,960.209,0.148,1483.356,0.942,0.265,830.084,0.146,1508.779
3183,0.228,964.119,0.149,1479.202,0.922,0.371,592.395,0.203,1080.991
3184,0.261,840.447,0.148,1483.677,0.922,0.415,529.737,0.149,1470.648
3185,0.230,954.337,0.148,1481.436,0.981,0.370,593.419,0.148,1483.036
3186,0.230,954.072,0.146,1503.823,0.986,0.354,621.230,0.145,1513.435
3187,0.252,873.261,0.149,1478.247,0.994,0.360,610.080,0.148,1487.533
3188,0.224,982.888,0.148,1481.436,0.941,0.306,718.700,0.147,1497.265
3189,0.225,976.875,0.148,1482.075,0.945,0.263,834.422,0.149,1470.333
3190,0.235,936.505,0.148,1483.677,0.961,0.360,609.864,0.148,1488.501
